pid,ocr,jpg,chunk count,ignore count,ignore percentage,dictionary count,dictionary percentage (of total),dictionary percentage (of non-ignored)
hale:93496,https://hale.archives.caltech.edu/islandora/object/hale:93496/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:93496/datastream/JPG/view,184,138,75,20,10.86956522,43.47826087
hale:22570,https://hale.archives.caltech.edu/islandora/object/hale:22570/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:22570/datastream/JPG/view,55,34,61.81818182,6,10.90909091,28.57142857
hale:33837,https://hale.archives.caltech.edu/islandora/object/hale:33837/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:33837/datastream/JPG/view,339,234,69.02654867,37,10.91445428,35.23809524
hale:35089,https://hale.archives.caltech.edu/islandora/object/hale:35089/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:35089/datastream/JPG/view,174,136,78.16091954,19,10.91954023,50
hale:39410,https://hale.archives.caltech.edu/islandora/object/hale:39410/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:39410/datastream/JPG/view,119,86,72.26890756,13,10.92436975,39.39393939
hale:113948,https://hale.archives.caltech.edu/islandora/object/hale:113948/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:113948/datastream/JPG/view,540,342,63.33333333,59,10.92592593,29.7979798
hale:41775,https://hale.archives.caltech.edu/islandora/object/hale:41775/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:41775/datastream/JPG/view,73,47,64.38356164,8,10.95890411,30.76923077
hale:65979,https://hale.archives.caltech.edu/islandora/object/hale:65979/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:65979/datastream/JPG/view,146,102,69.8630137,16,10.95890411,36.36363636
hale:79259,https://hale.archives.caltech.edu/islandora/object/hale:79259/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:79259/datastream/JPG/view,657,524,79.7564688,72,10.95890411,54.13533835
hale:46985,https://hale.archives.caltech.edu/islandora/object/hale:46985/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:46985/datastream/JPG/view,465,323,69.46236559,51,10.96774194,35.91549296
hale:103233,https://hale.archives.caltech.edu/islandora/object/hale:103233/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:103233/datastream/JPG/view,237,188,79.32489451,26,10.97046414,53.06122449
hale:82634,https://hale.archives.caltech.edu/islandora/object/hale:82634/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:82634/datastream/JPG/view,100,63,63,11,11,29.72972973
hale:30904,https://hale.archives.caltech.edu/islandora/object/hale:30904/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:30904/datastream/JPG/view,199,145,72.86432161,22,11.05527638,40.74074074
hale:112657,https://hale.archives.caltech.edu/islandora/object/hale:112657/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:112657/datastream/JPG/view,9,4,44.44444444,1,11.11111111,20
hale:80868,https://hale.archives.caltech.edu/islandora/object/hale:80868/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:80868/datastream/JPG/view,45,22,48.88888889,5,11.11111111,21.73913043
hale:85915,https://hale.archives.caltech.edu/islandora/object/hale:85915/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:85915/datastream/JPG/view,27,17,62.96296296,3,11.11111111,30
hale:48987,https://hale.archives.caltech.edu/islandora/object/hale:48987/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:48987/datastream/JPG/view,117,80,68.37606838,13,11.11111111,35.13513514
hale:125614,https://hale.archives.caltech.edu/islandora/object/hale:125614/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:125614/datastream/JPG/view,72,55,76.38888889,8,11.11111111,47.05882353
hale:95112,https://hale.archives.caltech.edu/islandora/object/hale:95112/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:95112/datastream/JPG/view,711,577,81.1533052,79,11.11111111,58.95522388
hale:47189,https://hale.archives.caltech.edu/islandora/object/hale:47189/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:47189/datastream/JPG/view,861,673,78.16492451,96,11.14982578,51.06382979
hale:92267,https://hale.archives.caltech.edu/islandora/object/hale:92267/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:92267/datastream/JPG/view,717,552,76.9874477,80,11.15760112,48.48484848
hale:80556,https://hale.archives.caltech.edu/islandora/object/hale:80556/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:80556/datastream/JPG/view,161,117,72.67080745,18,11.18012422,40.90909091
hale:60808,https://hale.archives.caltech.edu/islandora/object/hale:60808/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:60808/datastream/JPG/view,152,118,77.63157895,17,11.18421053,50
hale:21088,https://hale.archives.caltech.edu/islandora/object/hale:21088/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:21088/datastream/JPG/view,143,103,72.02797203,16,11.18881119,40
hale:47835,https://hale.archives.caltech.edu/islandora/object/hale:47835/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:47835/datastream/JPG/view,241,185,76.76348548,27,11.2033195,48.21428571
hale:15270,https://hale.archives.caltech.edu/islandora/object/hale:15270/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:15270/datastream/JPG/view,285,219,76.84210526,32,11.22807018,48.48484848
hale:118213,https://hale.archives.caltech.edu/islandora/object/hale:118213/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:118213/datastream/JPG/view,178,131,73.59550562,20,11.23595506,42.55319149
hale:69930,https://hale.archives.caltech.edu/islandora/object/hale:69930/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:69930/datastream/JPG/view,231,169,73.16017316,26,11.25541126,41.93548387
hale:60188,https://hale.archives.caltech.edu/islandora/object/hale:60188/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:60188/datastream/JPG/view,292,114,39.04109589,33,11.30136986,18.53932584
hale:32914,https://hale.archives.caltech.edu/islandora/object/hale:32914/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:32914/datastream/JPG/view,548,413,75.3649635,62,11.31386861,45.92592593
hale:76770,https://hale.archives.caltech.edu/islandora/object/hale:76770/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:76770/datastream/JPG/view,212,150,70.75471698,24,11.32075472,38.70967742
hale:100184,https://hale.archives.caltech.edu/islandora/object/hale:100184/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:100184/datastream/JPG/view,150,97,64.66666667,17,11.33333333,32.0754717
hale:39494,https://hale.archives.caltech.edu/islandora/object/hale:39494/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:39494/datastream/JPG/view,194,134,69.07216495,22,11.34020619,36.66666667
hale:35755,https://hale.archives.caltech.edu/islandora/object/hale:35755/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:35755/datastream/JPG/view,335,239,71.34328358,38,11.34328358,39.58333333
hale:45178,https://hale.archives.caltech.edu/islandora/object/hale:45178/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:45178/datastream/JPG/view,369,284,76.96476965,42,11.38211382,49.41176471
hale:22164,https://hale.archives.caltech.edu/islandora/object/hale:22164/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:22164/datastream/JPG/view,79,50,63.29113924,9,11.39240506,31.03448276
hale:32574,https://hale.archives.caltech.edu/islandora/object/hale:32574/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:32574/datastream/JPG/view,79,58,73.41772152,9,11.39240506,42.85714286
hale:21158,https://hale.archives.caltech.edu/islandora/object/hale:21158/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:21158/datastream/JPG/view,70,46,65.71428571,8,11.42857143,33.33333333
hale:59491,https://hale.archives.caltech.edu/islandora/object/hale:59491/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:59491/datastream/JPG/view,245,174,71.02040816,28,11.42857143,39.43661972
hale:39736,https://hale.archives.caltech.edu/islandora/object/hale:39736/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:39736/datastream/JPG/view,70,51,72.85714286,8,11.42857143,42.10526316
hale:75971,https://hale.archives.caltech.edu/islandora/object/hale:75971/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:75971/datastream/JPG/view,1338,948,70.85201794,153,11.43497758,39.23076923
hale:43707,https://hale.archives.caltech.edu/islandora/object/hale:43707/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:43707/datastream/JPG/view,201,145,72.13930348,23,11.44278607,41.07142857
hale:34604,https://hale.archives.caltech.edu/islandora/object/hale:34604/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34604/datastream/JPG/view,367,273,74.38692098,42,11.44414169,44.68085106
hale:20968,https://hale.archives.caltech.edu/islandora/object/hale:20968/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:20968/datastream/JPG/view,131,83,63.35877863,15,11.45038168,31.25
hale:79261,https://hale.archives.caltech.edu/islandora/object/hale:79261/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:79261/datastream/JPG/view,436,346,79.35779817,50,11.46788991,55.55555556
hale:125691,https://hale.archives.caltech.edu/islandora/object/hale:125691/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:125691/datastream/JPG/view,462,353,76.40692641,53,11.47186147,48.62385321
hale:44367,https://hale.archives.caltech.edu/islandora/object/hale:44367/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:44367/datastream/JPG/view,706,531,75.21246459,81,11.47308782,46.28571429
hale:60794,https://hale.archives.caltech.edu/islandora/object/hale:60794/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:60794/datastream/JPG/view,122,92,75.40983607,14,11.47540984,46.66666667
hale:63496,https://hale.archives.caltech.edu/islandora/object/hale:63496/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:63496/datastream/JPG/view,679,550,81.00147275,78,11.48748159,60.46511628
hale:42124,https://hale.archives.caltech.edu/islandora/object/hale:42124/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:42124/datastream/JPG/view,435,299,68.73563218,50,11.49425287,36.76470588
hale:21352,https://hale.archives.caltech.edu/islandora/object/hale:21352/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:21352/datastream/JPG/view,104,61,58.65384615,12,11.53846154,27.90697674
hale:124540,https://hale.archives.caltech.edu/islandora/object/hale:124540/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:124540/datastream/JPG/view,78,51,65.38461538,9,11.53846154,33.33333333
hale:86437,https://hale.archives.caltech.edu/islandora/object/hale:86437/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:86437/datastream/JPG/view,260,180,69.23076923,30,11.53846154,37.5
hale:30297,https://hale.archives.caltech.edu/islandora/object/hale:30297/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:30297/datastream/JPG/view,199,145,72.86432161,23,11.55778894,42.59259259
hale:19369,https://hale.archives.caltech.edu/islandora/object/hale:19369/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:19369/datastream/JPG/view,519,373,71.86897881,60,11.56069364,41.09589041
hale:47093,https://hale.archives.caltech.edu/islandora/object/hale:47093/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:47093/datastream/JPG/view,164,127,77.43902439,19,11.58536585,51.35135135
hale:119419,https://hale.archives.caltech.edu/islandora/object/hale:119419/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:119419/datastream/JPG/view,1165,896,76.90987124,135,11.58798283,50.18587361
hale:54772,https://hale.archives.caltech.edu/islandora/object/hale:54772/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:54772/datastream/JPG/view,155,110,70.96774194,18,11.61290323,40
hale:67789,https://hale.archives.caltech.edu/islandora/object/hale:67789/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:67789/datastream/JPG/view,215,177,82.3255814,25,11.62790698,65.78947368
hale:47975,https://hale.archives.caltech.edu/islandora/object/hale:47975/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:47975/datastream/JPG/view,1092,809,74.08424908,127,11.63003663,44.87632509
hale:63950,https://hale.archives.caltech.edu/islandora/object/hale:63950/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:63950/datastream/JPG/view,748,631,84.35828877,87,11.63101604,74.35897436
hale:88293,https://hale.archives.caltech.edu/islandora/object/hale:88293/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:88293/datastream/JPG/view,249,168,67.46987952,29,11.64658635,35.80246914
hale:79329,https://hale.archives.caltech.edu/islandora/object/hale:79329/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:79329/datastream/JPG/view,249,181,72.69076305,29,11.64658635,42.64705882
hale:24065,https://hale.archives.caltech.edu/islandora/object/hale:24065/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:24065/datastream/JPG/view,103,66,64.0776699,12,11.65048544,32.43243243
hale:115567,https://hale.archives.caltech.edu/islandora/object/hale:115567/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:115567/datastream/JPG/view,103,68,66.01941748,12,11.65048544,34.28571429
hale:48074,https://hale.archives.caltech.edu/islandora/object/hale:48074/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:48074/datastream/JPG/view,240,172,71.66666667,28,11.66666667,41.17647059
hale:41833,https://hale.archives.caltech.edu/islandora/object/hale:41833/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:41833/datastream/JPG/view,111,84,75.67567568,13,11.71171171,48.14814815
hale:41118,https://hale.archives.caltech.edu/islandora/object/hale:41118/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:41118/datastream/JPG/view,179,124,69.27374302,21,11.73184358,38.18181818
hale:14956,https://hale.archives.caltech.edu/islandora/object/hale:14956/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:14956/datastream/JPG/view,929,702,75.56512379,109,11.73304629,48.01762115
